Bernita, 2010, 1, 5, 2, 4, 5, 3
Bernita, 2009, 5, 10, 7, 9, 1, 7
Pamelia, 2017, 6, 4, 8, 5, 10, 4
Pamelia, 2016, 4, 4, 5, 8, 5, 7
Pamelia, 2015, 8, 5, 10, 2, 4, 7
Pamelia, 2014, 5, 1, 10, 7, 7, 5
Evangeline, 2017, 5, 9, 7, 7, 5, 7
Evangeline, 2016, 7, 7, 3, 9, 5, 2
Evangeline, 2015, 1, 7, 7, 3, 8, 7
Evangeline, 2014, 7, 8, 5, 8, 9, 8
Evangeline, 2013, 5, 1, 6, 3, 5, 2
Evangeline, 2012, 10, 2, 10, 6, 2, 9
Evangeline, 2011, 3, 1, 2, 2, 4, 9
Tiera, 2017, 6, 2, 4, 5, 8, 2
Tiera, 2016, 10, 6, 6, 6, 8, 1
Tiera, 2015, 1, 5, 2, 7, 6, 6
Tiera, 2014, 5, 4, 5, 2, 5, 5
Tiera, 2013, 5, 6, 6, 8, 5, 8
Tiera, 2012, 3, 6, 9, 10, 4, 7
Tiera, 2011, 3, 3, 4, 10, 6, 1
Janella, 2017, 5, 8, 9, 6, 5, 10
Alanna, 2017, 7, 3, 4, 2, 8, 5
Alanna, 2016, 1, 1, 5, 6, 6, 8
Alanna, 2015, 1, 4, 5, 1, 4, 4
Alanna, 2014, 7, 1, 2, 4, 5, 10
Alanna, 2013, 5, 10, 1, 3, 5, 1
Alanna, 2012, 6, 8, 6, 5, 3, 7
Alanna, 2011, 4, 5, 7, 5, 7, 4
Alanna, 2010, 2, 10, 6, 5, 6, 8
Sanjuanita, 2017, 2, 5, 3, 10, 4, 4
Sanjuanita, 2016, 8, 7, 5, 5, 10, 1
Sanjuanita, 2015, 8, 5, 8, 5, 8, 5
Sanjuanita, 2014, 1, 5, 6, 5, 9, 8
Sanjuanita, 2013, 5, 3, 4, 2, 3, 2
Sanjuanita, 2012, 1, 5, 5, 6, 6, 6
Sanjuanita, 2011, 3, 3, 6, 1, 3, 5
Mirian, 2017, 8, 2, 2, 8, 8, 7
Mirian, 2016, 5, 4, 8, 9, 2, 1
Mirian, 2015, 5, 8, 8, 5, 7, 1
Mirian, 2014, 6, 5, 7, 8, 1, 7
Mirian, 2013, 5, 10, 5, 5, 8, 10
Mirian, 2012, 8, 5, 10, 4, 6, 5
Mirian, 2011, 5, 8, 2, 5, 1, 5
Mirian, 2010, 2, 2, 6, 8, 5, 2
Mirian, 2009, 6, 4, 5, 3, 5, 4
Mirian, 2008, 9, 6, 6, 1, 1, 6
Anderson, 2017, 4, 3, 7, 5, 6, 10
Anderson, 2016, 5, 5, 9, 3, 5, 5
Anderson, 2015, 6, 8, 6, 4, 7, 5
Anderson, 2014, 4, 10, 9, 5, 5, 10
Lan, 2017, 5, 2, 4, 3, 6, 6
Lan, 2016, 5, 5, 4, 6, 4, 4
Lan, 2015, 9, 5, 1, 7, 3, 2
Lan, 2014, 8, 7, 7, 5, 5, 4
Lan, 2013, 4, 5, 6, 5, 5, 5
Miquel, 2017, 4, 5, 7, 2, 4, 3
Miquel, 2016, 5, 3, 1, 4, 5, 5
Miquel, 2015, 3, 8, 7, 3, 4, 3
Miquel, 2014, 5, 5, 4, 8, 4, 5
Miquel, 2013, 2, 3, 4, 10, 3, 7
Miquel, 2012, 8, 5, 9, 6, 3, 6
Miquel, 2011, 4, 4, 4, 9, 5, 4
Connie, 2017, 1, 6, 3, 5, 5, 5
Connie, 2016, 5, 7, 10, 5, 5, 4
Connie, 2015, 5, 5, 5, 9, 4, 6
Connie, 2014, 6, 6, 5, 7, 2, 8
Marleen, 2017, 5, 1, 8, 3, 8, 2
Marleen, 2016, 5, 10, 6, 5, 10, 5
Marleen, 2015, 5, 2, 6, 3, 1, 2
Marleen, 2014, 5, 3, 4, 5, 6, 10
Marleen, 2013, 6, 5, 5, 5, 8, 4
Marleen, 2012, 1, 6, 6, 5, 4, 5
Marleen, 2011, 5, 4, 6, 1, 5, 7
Marleen, 2010, 9, 5, 8, 7, 2, 5
Sebastian, 2017, 10, 2, 4, 7, 3, 8
Sebastian, 2016, 9, 4, 10, 5, 4, 6
Sebastian, 2015, 5, 5, 5, 1, 7, 10
Sebastian, 2014, 6, 5, 1, 5, 8, 5
Sebastian, 2013, 8, 1, 5, 5, 5, 5
Sebastian, 2012, 6, 7, 7, 7, 6, 5
Sebastian, 2011, 4, 5, 3, 7, 8, 2
Sebastian, 2010, 5, 5, 4, 9, 9, 9
Sebastian, 2009, 2, 5, 5, 8, 8, 4
Sebastian, 2008, 8, 2, 5, 6, 5, 4
Tawanna, 2017, 5, 9, 7, 9, 10, 7
Tawanna, 2016, 4, 6, 6, 5, 4, 10
Tawanna, 2015, 3, 10, 5, 5, 4, 5
Tawanna, 2014, 2, 3, 4, 2, 5, 6
Tawanna, 2013, 2, 4, 5, 3, 5, 5
Tawanna, 2012, 6, 6, 8, 4, 7, 2
Tawanna, 2011, 6, 5, 4, 9, 3, 8
Shaunda, 2017, 5, 4, 2, 9, 6, 7
Shaunda, 2016, 4, 7, 6, 2, 8, 9
Shaunda, 2015, 6, 4, 5, 5, 5, 4
Shaunda, 2014, 10, 8, 2, 5, 6, 6
Shaunda, 2013, 4, 5, 2, 7, 3, 2
Shaunda, 2012, 6, 8, 3, 2, 4, 3
Shaunda, 2011, 1, 5, 9, 6, 5, 6
Shaunda, 2010, 3, 5, 5, 2, 6, 5
Shaunda, 2009, 7, 7, 3, 8, 2, 4
Shaunda, 2008, 6, 4, 5, 7, 2, 8
Sharonda, 2017, 7, 6, 4, 5, 2, 3
Sharonda, 2016, 9, 10, 5, 5, 8, 6
Sharonda, 2015, 5, 6, 5, 4, 5, 8
Sharonda, 2014, 4, 10, 2, 6, 4, 5
Sharonda, 2013, 9, 8, 2, 5, 8, 9
Sharonda, 2012, 7, 5, 2, 5, 7, 2
Todd, 2017, 4, 4, 5, 5, 8, 5
Sherlyn, 2017, 5, 3, 5, 9, 5, 6
Sherlyn, 2016, 2, 7, 5, 6, 4, 5
Sherlyn, 2015, 5, 7, 7, 6, 9, 5
Sherlyn, 2014, 5, 7, 6, 5, 4, 4
Sherlyn, 2013, 3, 4, 1, 4, 4, 10
Sherlyn, 2012, 5, 7, 10, 4, 5, 5
Sherlyn, 2011, 3, 2, 2, 4, 5, 10
Sherlyn, 2010, 8, 8, 2, 8, 5, 9
Meta, 2017, 3, 7, 5, 7, 10, 3
Meta, 2016, 5, 7, 4, 5, 6, 9
Verline, 2017, 3, 2, 6, 5, 2, 4
Verline, 2016, 8, 7, 5, 3, 1, 3
Verline, 2015, 3, 2, 5, 10, 4, 4
Verline, 2014, 5, 5, 3, 7, 5, 5
Bunny, 2017, 7, 4, 5, 6, 6, 4
Bunny, 2016, 5, 5, 2, 2, 5, 6
Bunny, 2015, 5, 6, 2, 10, 10, 7
Bunny, 2014, 2, 1, 6, 5, 5, 6
Bunny, 2013, 4, 6, 2, 4, 8, 4
Bunny, 2012, 2, 7, 5, 6, 8, 6
Bunny, 2011, 5, 9, 5, 6, 7, 4
Portia, 2017, 10, 5, 7, 10, 4, 4
Portia, 2016, 5, 5, 5, 6, 4, 5
Portia, 2015, 8, 5, 7, 7, 5, 7
Portia, 2014, 3, 7, 3, 9, 6, 5
Portia, 2013, 2, 5, 4, 7, 6, 9
Portia, 2012, 8, 5, 4, 5, 4, 9
Portia, 2011, 5, 5, 5, 5, 5, 8
Portia, 2010, 8, 8, 4, 5, 5, 3
Lynette, 2017, 3, 2, 6, 7, 6, 2
Lynette, 2016, 8, 5, 7, 8, 8, 5
Lynette, 2015, 4, 4, 8, 7, 5, 2
Lynette, 2014, 8, 5, 8, 4, 8, 5
Lynette, 2013, 5, 10, 4, 1, 7, 8
Hildegard, 2017, 5, 8, 2, 5, 4, 5
Adriane, 2017, 6, 2, 5, 5, 7, 8
Adriane, 2016, 4, 3, 2, 4, 5, 3
Adriane, 2015, 4, 4, 3, 3, 6, 4
Adriane, 2014, 5, 10, 5, 6, 8, 8
Adriane, 2013, 7, 2, 5, 5, 4, 1
Adriane, 2012, 2, 5, 6, 6, 2, 5
Adriane, 2011, 5, 3, 2, 1, 5, 5
Adriane, 2010, 7, 6, 3, 4, 5, 3
Carson, 2017, 5, 5, 8, 5, 7, 5
Carson, 2016, 4, 4, 6, 6, 2, 5
Carson, 2015, 7, 7, 9, 9, 4, 8
Carson, 2014, 6, 3, 8, 8, 7, 9
Carson, 2013, 4, 1, 2, 9, 5, 7
Carson, 2012, 2, 5, 3, 5, 5, 5
Carson, 2011, 1, 6, 7, 8, 2, 4
Shandi, 2017, 5, 5, 9, 4, 5, 5
Shandi, 2016, 2, 5, 7, 9, 8, 8
Shandi, 2015, 5, 6, 6, 6, 6, 7
Shandi, 2014, 4, 3, 6, 2, 4, 6
Shandi, 2013, 6, 5, 1, 3, 7, 4
Shandi, 2012, 4, 5, 9, 3, 5, 4
Isis, 2017, 6, 5, 2, 1, 4, 5
Isis, 2016, 5, 4, 6, 10, 2, 6
Isis, 2015, 5, 2, 4, 8, 9, 5
Isis, 2014, 6, 4, 4, 5, 8, 6
Isis, 2013, 6, 8, 7, 8, 7, 5
Isis, 2012, 2, 3, 3, 4, 5, 3
Isis, 2011, 7, 2, 9, 7, 8, 5
Isis, 2010, 9, 6, 6, 5, 1, 7
Isis, 2009, 6, 2, 5, 5, 5, 6
Isis, 2008, 3, 4, 5, 5, 6, 5
Delsie, 2017, 4, 8, 7, 4, 10, 5
Delsie, 2016, 6, 5, 6, 4, 6, 10
Delsie, 2015, 4, 8, 4, 5, 2, 6
Delsie, 2014, 7, 2, 7, 1, 6, 5
Delsie, 2013, 6, 6, 5, 6, 8, 7
Delsie, 2012, 2, 7, 6, 5, 5, 8
Delsie, 2011, 7, 5, 2, 1, 9, 5
Delsie, 2010, 4, 5, 7, 5, 5, 4
Cindy, 2017, 2, 2, 5, 3, 7, 3
Cindy, 2016, 4, 5, 10, 3, 5, 5
Cindy, 2015, 10, 3, 5, 2, 5, 5
Cindy, 2014, 4, 5, 4, 7, 6, 4
Cindy, 2013, 9, 3, 7, 10, 5, 5
Cindy, 2012, 5, 7, 8, 4, 3, 10
Cindy, 2011, 6, 4, 7, 1, 4, 1
Cindy, 2010, 4, 6, 5, 4, 10, 4
Cindy, 2009, 5, 6, 8, 5, 6, 2
Cindy, 2008, 1, 5, 2, 3, 8, 3
Leila, 2017, 5, 2, 6, 5, 6, 3
Leila, 2016, 4, 4, 4, 5, 6, 5
Leila, 2015, 1, 5, 9, 8, 5, 1
Leila, 2014, 4, 5, 3, 2, 9, 5
Dana, 2017, 5, 5, 4, 5, 6, 4
Dana, 2016, 4, 5, 6, 5, 3, 2
Dana, 2015, 6, 9, 7, 7, 5, 5
Dana, 2014, 5, 5, 5, 2, 6, 4
Jeff, 2017, 3, 9, 5, 9, 5, 2
Jeff, 2016, 5, 7, 4, 4, 7, 7
Jeff, 2015, 8, 3, 10, 10, 7, 5
Jeff, 2014, 5, 8, 10, 6, 3, 5
Adriene, 2017, 6, 6, 5, 2, 7, 3
Adriene, 2016, 5, 5, 5, 8, 7, 10
Adriene, 2015, 6, 3, 5, 10, 2, 7
Adriene, 2014, 6, 2, 5, 2, 7, 3
Lennie, 2017, 5, 6, 9, 6, 2, 5
Lennie, 2016, 6, 8, 6, 4, 3, 9
Lennie, 2015, 10, 5, 2, 2, 4, 1
Lennie, 2014, 6, 2, 5, 5, 6, 5
Lennie, 2013, 5, 5, 10, 5, 5, 3
Lennie, 2012, 2, 5, 3, 5, 8, 5
Mafalda, 2017, 10, 6, 4, 5, 4, 7
Mafalda, 2016, 3, 5, 5, 4, 5, 10
Mafalda, 2015, 7, 3, 3, 3, 5, 4
Mafalda, 2014, 6, 4, 10, 2, 3, 5
Mafalda, 2013, 6, 7, 4, 2, 6, 6
Buddy, 2017, 8, 5, 7, 8, 5, 3
Buddy, 2016, 8, 6, 4, 4, 5, 7
Buddy, 2015, 3, 1, 7, 9, 6, 8
Buddy, 2014, 4, 5, 6, 7, 5, 3
Buddy, 2013, 8, 7, 2, 1, 4, 4
Buddy, 2012, 4, 6, 9, 9, 8, 5
Buddy, 2011, 6, 8, 6, 1, 3, 2
Guillermo, 2017, 7, 10, 5, 7, 7, 6
Guillermo, 2016, 9, 6, 6, 3, 2, 2
Guillermo, 2015, 6, 10, 5, 5, 8, 6
Guillermo, 2014, 10, 2, 5, 3, 4, 5
Guillermo, 2013, 2, 4, 5, 5, 8, 8
Weston, 2017, 6, 6, 5, 5, 8, 5
Weston, 2016, 6, 3, 4, 7, 4, 1
Weston, 2015, 4, 7, 5, 5, 5, 10
Weston, 2014, 5, 4, 10, 4, 2, 7
Weston, 2013, 2, 5, 4, 8, 1, 9
Weston, 2012, 7, 4, 6, 5, 4, 5
Delia, 2017, 3, 7, 5, 10, 7, 6
Delia, 2016, 8, 5, 6, 8, 2, 5
Delia, 2015, 5, 3, 5, 7, 5, 6
Delia, 2014, 4, 5, 7, 4, 5, 5
Delia, 2013, 5, 5, 7, 3, 5, 4
Delia, 2012, 7, 8, 5, 10, 3, 8
Delia, 2011, 10, 6, 5, 7, 5, 3
Delia, 2010, 8, 8, 9, 5, 2, 2
Katie, 2017, 6, 5, 5, 5, 5, 10
Katie, 2016, 4, 5, 3, 5, 7, 5
Katie, 2015, 9, 3, 8, 5, 7, 6
Katie, 2014, 4, 8, 6, 3, 5, 3
Katie, 2013, 5, 6, 3, 6, 4, 3
Katie, 2012, 8, 7, 5, 6, 5, 2
Katie, 2011, 3, 2, 6, 4, 4, 2
Katie, 2010, 5, 1, 6, 4, 2, 5
Katie, 2009, 8, 2, 7, 3, 4, 5
Jae, 2017, 6, 7, 6, 10, 8, 2
Kayce, 2017, 7, 5, 8, 2, 1, 9
Kayce, 2016, 5, 2, 9, 7, 5, 5
Kayce, 2015, 4, 7, 5, 2, 7, 5
Abel, 2017, 4, 5, 3, 4, 9, 2
Abel, 2016, 5, 6, 4, 7, 9, 5
Abel, 2015, 7, 5, 7, 4, 1, 5
Abel, 2014, 5, 5, 6, 2, 5, 5
Doris, 2017, 6, 5, 10, 6, 10, 7
Doris, 2016, 5, 2, 5, 9, 5, 5
Doris, 2015, 5, 10, 5, 5, 5, 4
Doris, 2014, 6, 7, 2, 2, 8, 7
Doris, 2013, 3, 3, 6, 2, 2, 3
Doris, 2012, 1, 4, 7, 4, 5, 3
Doris, 2011, 8, 10, 9, 7, 2, 5
Doris, 2010, 5, 2, 6, 10, 4, 8
Granville, 2017, 5, 5, 6, 4, 6, 1
Granville, 2016, 5, 10, 4, 5, 5, 2
Granville, 2015, 2, 2, 3, 3, 5, 10
Granville, 2014, 4, 3, 5, 8, 6, 5
Granville, 2013, 6, 10, 1, 1, 6, 6
Granville, 2012, 5, 4, 10, 5, 3, 6
Granville, 2011, 5, 2, 4, 5, 2, 3
Granville, 2010, 4, 5, 5, 4, 5, 9
Granville, 2009, 5, 6, 3, 2, 5, 6
Granville, 2008, 2, 9, 4, 9, 6, 9
Zaida, 2017, 2, 5, 6, 7, 8, 2
Zaida, 2016, 7, 4, 2, 6, 7, 3
Zaida, 2015, 5, 8, 8, 5, 4, 9
Zaida, 2014, 3, 6, 7, 8, 5, 7
Zaida, 2013, 5, 3, 3, 7, 4, 5
Zaida, 2012, 6, 3, 6, 8, 4, 5
Zaida, 2011, 5, 6, 5, 4, 8, 8
Zaida, 2010, 6, 5, 4, 8, 5, 4
Fidel, 2017, 10, 1, 7, 5, 7, 5
Fidel, 2016, 2, 4, 5, 4, 5, 2
Fidel, 2015, 5, 5, 7, 6, 5, 7
Fidel, 2014, 5, 5, 5, 5, 10, 5
Fidel, 2013, 4, 1, 8, 4, 8, 5
Fidel, 2012, 6, 5, 5, 3, 8, 10
Fidel, 2011, 8, 7, 5, 2, 7, 4
Edward, 2017, 7, 2, 5, 7, 4, 5
Raguel, 2017, 7, 7, 2, 5, 5, 9
Raguel, 2016, 1, 6, 5, 10, 1, 7
Raguel, 2015, 9, 7, 10, 4, 9, 8
Raguel, 2014, 5, 7, 7, 9, 2, 5
Raguel, 2013, 6, 8, 6, 8, 9, 1
Raguel, 2012, 5, 6, 4, 2, 5, 2
Raguel, 2011, 7, 3, 1, 8, 4, 8
Raguel, 2010, 1, 7, 7, 6, 9, 5
Raguel, 2009, 6, 10, 6, 5, 6, 5
Rich, 2017, 3, 5, 3, 5, 4, 5
Rich, 2016, 7, 5, 2, 3, 4, 3
Rich, 2015, 4, 3, 6, 5, 5, 5
Rich, 2014, 6, 2, 9, 5, 10, 4
Rich, 2013, 7, 9, 2, 7, 5, 6
Rich, 2012, 6, 5, 3, 3, 8, 5
Rich, 2011, 4, 2, 5, 10, 4, 4
Rich, 2010, 5, 8, 9, 6, 5, 2
Rich, 2009, 8, 3, 5, 3, 2, 5
Ben, 2017, 5, 5, 10, 5, 10, 7
Ben, 2016, 6, 3, 6, 3, 2, 2
Tyron, 2017, 5, 2, 8, 8, 3, 2
Tyron, 2016, 9, 4, 3, 1, 2, 7
Tyron, 2015, 1, 6, 6, 8, 5, 7
Tyron, 2014, 7, 8, 10, 4, 5, 6
Tyron, 2013, 4, 5, 3, 5, 7, 4
Tyron, 2012, 10, 8, 8, 5, 3, 10
Tyron, 2011, 9, 7, 3, 4, 4, 4
Tyron, 2010, 5, 5, 7, 1, 8, 4
Magan, 2017, 8, 2, 9, 8, 5, 5
Magan, 2016, 4, 10, 3, 4, 5, 4
Magan, 2015, 7, 5, 8, 9, 6, 2
Magan, 2014, 7, 3, 3, 8, 4, 5
Magan, 2013, 1, 4, 4, 5, 4, 6
Magan, 2012, 2, 2, 3, 5, 10, 5
Magan, 2011, 6, 5, 9, 4, 2, 10
Magan, 2010, 5, 4, 5, 5, 5, 6
Delfina, 2017, 6, 5, 6, 10, 4, 7
Delfina, 2016, 5, 10, 4, 1, 4, 8
Delfina, 2015, 2, 8, 7, 5, 5, 8
Delfina, 2014, 5, 3, 2, 5, 5, 8
Delfina, 2013, 8, 8, 7, 3, 8, 6
Carli, 2017, 3, 6, 1, 4, 7, 2
Carli, 2016, 6, 5, 2, 5, 3, 5
Carli, 2015, 4, 4, 1, 5, 2, 3
Carli, 2014, 3, 10, 4, 2, 10, 4
Carli, 2013, 9, 3, 5, 5, 5, 7
Carli, 2012, 4, 7, 6, 5, 5, 5
Carli, 2011, 5, 8, 8, 5, 5, 2
Carli, 2010, 7, 5, 5, 7, 9, 1
Thi, 2017, 6, 2, 2, 10, 6, 6
Maureen, 2017, 7, 6, 2, 4, 9, 5
Maureen, 2016, 2, 1, 3, 7, 6, 3
Maureen, 2015, 2, 5, 4, 8, 8, 5
Maureen, 2014, 4, 5, 5, 5, 5, 5
Maureen, 2013, 3, 4, 5, 6, 5, 10
Maureen, 2012, 5, 9, 5, 5, 2, 2
Maureen, 2011, 5, 4, 7, 7, 5, 3
Maureen, 2010, 8, 5, 8, 1, 9, 6
Annmarie, 2017, 5, 5, 5, 8, 4, 1
Annmarie, 2016, 4, 5, 5, 6, 7, 2
Annmarie, 2015, 8, 5, 4, 4, 3, 4
Annmarie, 2014, 2, 4, 10, 10, 6, 5
Annmarie, 2013, 6, 6, 4, 7, 2, 5
Annmarie, 2012, 1, 5, 5, 5, 3, 3
Annmarie, 2011, 5, 5, 2, 6, 1, 7
Annmarie, 2010, 6, 4, 7, 7, 5, 5
Annmarie, 2009, 6, 5, 10, 5, 2, 6
Annmarie, 2008, 9, 5, 6, 9, 9, 5
Lettie, 2017, 7, 2, 5, 3, 1, 4
Lettie, 2016, 5, 6, 8, 4, 8, 4
Lettie, 2015, 7, 5, 10, 6, 2, 10
Lettie, 2014, 9, 6, 3, 5, 6, 6
Joelle, 2017, 2, 6, 6, 5, 3, 9
Joelle, 2016, 5, 2, 5, 5, 3, 4
Joelle, 2015, 2, 5, 4, 5, 2, 6
Joelle, 2014, 5, 6, 8, 7, 7, 8
Joelle, 2013, 7, 5, 9, 8, 5, 6
Joelle, 2012, 5, 5, 1, 6, 4, 7
Joelle, 2011, 7, 7, 6, 7, 9, 2
Joelle, 2010, 7, 5, 2, 8, 1, 5
Joelle, 2009, 5, 1, 5, 3, 7, 5
Joelle, 2008, 5, 5, 2, 3, 3, 6
Gerri, 2017, 8, 6, 2, 6, 2, 4
Gerri, 2016, 4, 4, 8, 8, 4, 7
Gerri, 2015, 3, 6, 9, 3, 5, 6
Gerri, 2014, 8, 5, 6, 6, 5, 4
Gerri, 2013, 5, 10, 8, 5, 5, 6
Gerri, 2012, 1, 1, 5, 4, 3, 4
Gerri, 2011, 5, 4, 8, 10, 5, 3
Gloria, 2017, 4, 10, 7, 9, 10, 5
Gloria, 2016, 3, 6, 5, 3, 3, 6
Gloria, 2015, 5, 8, 1, 5, 5, 5
Asha, 2017, 2, 5, 6, 3, 10, 2
Asha, 2016, 5, 5, 8, 6, 1, 7
Asha, 2015, 5, 6, 3, 10, 5, 7
Asha, 2014, 9, 2, 8, 6, 7, 5
Asha, 2013, 7, 2, 7, 9, 10, 4
Asha, 2012, 1, 2, 3, 3, 1, 4
Asha, 2011, 3, 1, 7, 8, 8, 5
Asha, 2010, 5, 4, 10, 4, 5, 9
Asha, 2009, 6, 7, 8, 10, 9, 1
Thalia, 2017, 8, 6, 5, 5, 3, 6
Thalia, 2016, 8, 4, 5, 2, 5, 9
Thalia, 2015, 8, 6, 4, 3, 6, 6
Thalia, 2014, 2, 4, 5, 6, 9, 3
Thalia, 2013, 4, 1, 3, 3, 8, 4
Thalia, 2012, 2, 3, 6, 9, 3, 5
Thalia, 2011, 5, 10, 5, 9, 7, 5
Thalia, 2010, 6, 2, 5, 5, 5, 5
Thalia, 2009, 3, 5, 5, 10, 2, 5
Margherita, 2017, 6, 7, 2, 2, 5, 6
Margherita, 2016, 5, 5, 6, 6, 7, 2
Margherita, 2015, 10, 5, 8, 8, 10, 7
Margherita, 2014, 5, 3, 2, 7, 5, 8
Margherita, 2013, 3, 3, 8, 4, 6, 8
Leonia, 2017, 2, 5, 5, 6, 2, 5
Leonia, 2016, 4, 8, 5, 1, 2, 5
Leonia, 2015, 2, 4, 4, 2, 3, 8
Lawanda, 2017, 6, 6, 5, 5, 8, 2
Lawanda, 2016, 7, 7, 5, 5, 6, 1
Lawanda, 2015, 4, 6, 7, 4, 6, 5
Lawanda, 2014, 6, 4, 4, 4, 4, 4
Suzan, 2017, 4, 8, 10, 8, 2, 2
Suzan, 2016, 4, 6, 6, 5, 1, 5
Suzan, 2015, 5, 5, 7, 1, 3, 7
Suzan, 2014, 9, 8, 5, 2, 5, 3
Kourtney, 2017, 6, 5, 1, 5, 8, 3
Kourtney, 2016, 5, 5, 8, 1, 5, 1
Kourtney, 2015, 8, 10, 1, 8, 7, 4
Hedy, 2017, 8, 8, 5, 8, 5, 9
Hedy, 2016, 6, 6, 8, 3, 7, 4
Launa, 2017, 5, 9, 2, 7, 5, 5
Launa, 2016, 5, 6, 5, 4, 2, 3
Launa, 2015, 5, 5, 8, 1, 5, 5
Launa, 2014, 9, 6, 6, 7, 5, 8
Launa, 2013, 7, 7, 4, 6, 4, 5
Launa, 2012, 4, 2, 3, 5, 4, 3
Launa, 2011, 2, 9, 4, 3, 9, 8
Launa, 2010, 2, 7, 6, 4, 4, 5
Isiah, 2017, 8, 6, 1, 10, 4, 3
Isiah, 2016, 1, 2, 7, 5, 3, 5
Isiah, 2015, 6, 5, 5, 2, 4, 9
Isiah, 2014, 5, 5, 5, 4, 10, 2
Isiah, 2013, 10, 2, 6, 4, 5, 5
Isiah, 2012, 3, 1, 4, 5, 5, 7
Isiah, 2011, 7, 3, 5, 6, 6, 5
Isiah, 2010, 4, 5, 7, 1, 10, 5
Isiah, 2009, 2, 3, 8, 1, 5, 1
Evon, 2017, 7, 5, 5, 8, 5, 9
Evon, 2016, 2, 5, 5, 4, 6, 9
Evon, 2015, 5, 3, 6, 7, 9, 5
Evon, 2014, 2, 10, 5, 7, 2, 5
Evon, 2013, 2, 8, 5, 5, 4, 6
Evon, 2012, 4, 8, 8, 2, 5, 5
Letty, 2017, 6, 3, 5, 2, 5, 7
Letty, 2016, 3, 7, 6, 2, 7, 4
Letty, 2015, 4, 5, 4, 6, 4, 2
Letty, 2014, 10, 8, 9, 5, 7, 7
Letty, 2013, 4, 5, 5, 4, 8, 5
Letty, 2012, 2, 3, 5, 4, 1, 1
Letty, 2011, 5, 4, 2, 2, 5, 1
Letty, 2010, 7, 4, 8, 6, 4, 6
Letty, 2009, 3, 4, 4, 7, 4, 4
Zulema, 2017, 7, 9, 4, 8, 8, 5
Zulema, 2016, 4, 3, 5, 5, 4, 6
Zulema, 2015, 5, 3, 8, 1, 5, 4
Zulema, 2014, 5, 1, 6, 5, 6, 4
Zulema, 2013, 6, 5, 4, 5, 4, 5
Zulema, 2012, 4, 6, 1, 8, 3, 10
Zulema, 2011, 5, 3, 3, 2, 4, 2
Zulema, 2010, 5, 8, 5, 4, 4, 6
Waneta, 2017, 5, 2, 5, 8, 10, 9
Waneta, 2016, 6, 5, 6, 5, 10, 6
Waneta, 2015, 5, 5, 7, 4, 5, 5
Waneta, 2014, 3, 5, 5, 2, 6, 4
Lillia, 2017, 5, 6, 5, 3, 4, 2
Lillia, 2016, 4, 5, 6, 7, 3, 7
Lillia, 2015, 6, 8, 5, 2, 5, 2
Lillia, 2014, 5, 4, 6, 6, 5, 1
Lillia, 2013, 5, 1, 6, 7, 2, 3
Lizette, 2017, 8, 3, 10, 5, 1, 5
Lizette, 2016, 4, 2, 5, 7, 5, 6
Lizette, 2015, 6, 5, 5, 6, 4, 5
Hildegarde, 2017, 8, 6, 6, 5, 4, 6
Hildegarde, 2016, 5, 8, 3, 4, 6, 5
Hildegarde, 2015, 5, 4, 3, 9, 5, 3
Hildegarde, 2014, 2, 7, 3, 3, 1, 1
Sherly, 2017, 5, 7, 8, 4, 5, 2
Sherly, 2016, 6, 8, 8, 3, 4, 5
Sherly, 2015, 1, 7, 4, 5, 7, 4
Pamelia, 2017, 5, 7, 6, 4, 5, 2
Pamelia, 2016, 5, 5, 4, 4, 5, 10
Pamelia, 2015, 8, 5, 5, 5, 1, 8
Pamelia, 2014, 5, 2, 2, 5, 3, 8
Pamelia, 2013, 6, 8, 3, 9, 6, 5
Pamelia, 2012, 6, 3, 3, 6, 2, 4
Pamelia, 2011, 7, 6, 2, 5, 6, 4
Dionna, 2017, 8, 3, 9, 9, 5, 4
Jennie, 2017, 9, 5, 9, 4, 6, 3
Jennie, 2016, 5, 2, 6, 1, 5, 5
Jennie, 2015, 8, 5, 6, 8, 4, 5
Jennie, 2014, 8, 10, 10, 6, 6, 10
Jennie, 2013, 9, 8, 4, 8, 3, 2
Jennie, 2012, 7, 8, 5, 6, 2, 4
Jennie, 2011, 5, 6, 4, 3, 4, 4
Jennie, 2010, 5, 6, 5, 5, 7, 2
Lena, 2017, 4, 4, 5, 9, 2, 5
Amalia, 2017, 9, 1, 8, 3, 2, 5
Amalia, 2016, 6, 5, 3, 10, 5, 5
Amalia, 2015, 4, 2, 6, 2, 3, 4
Adolph, 2017, 5, 7, 8, 4, 3, 2
Adolph, 2016, 6, 6, 4, 7, 5, 8
Adolph, 2015, 6, 5, 1, 5, 6, 4
Adolph, 2014, 4, 6, 4, 4, 2, 5
Adolph, 2013, 4, 5, 6, 4, 8, 1
Adolph, 2012, 4, 8, 5, 6, 6, 5
Adolph, 2011, 7, 5, 4, 8, 10, 5
Soledad, 2017, 7, 4, 5, 4, 4, 7
Soledad, 2016, 5, 5, 4, 8, 5, 5
Soledad, 2015, 8, 5, 1, 5, 8, 7
Soledad, 2014, 1, 5, 5, 2, 2, 5
Soledad, 2013, 6, 4, 6, 4, 5, 6
Soledad, 2012, 7, 4, 5, 5, 8, 1
